	C:\Users\Thermo\Desktop\User Data\Sarah\Jan2022\02032022\02032022_betaAlanine_peakCapture_126_02b.raw																															
																																
Tolerance:	5.00 ppm		First Scan:	1		Last Scan:	2394	Ref. Mass:	126.015999																							
			Threshold:	1		Compound Name:														Calibration:												
	Measured Mass:	Ret. Time:	Scan Number:	Deviation [ppm]:	Deviation [mmu]:	Abs. Intensity:	Rel. Intensity:	TIC:	IT [ms]:	TIC*IT:	Elapsed scan time [ms]:	Target:	FT Resolution:	RF [V]:	Lockmass correction [ppm]:	Lockmass #1 [m/z]:	Lockmass #2 [m/z]:	Lockmass #3 [m/z]:	Number of Packets:	A	B	C	Vt	Mode	Peak Noise	Peak Flags	Peak Resolution	Peak Baseline	Ion Injection Time (ms):	Max. Ion Time (ms):	Repeller Voltage (V)	CI reagent gas port:
	126.016113	14.01	98	0.91	0.11	1639	14.37	47224	3000	141672	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.24	------	88702	-0.08	3000	3000	8.52	None
	126.016068	14.06	99	0.54	0.07	1630	14.22	49124	3000	147371	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	10.73	------	89702	-0.16	3000	3000	8.52	None
	126.01606	14.11	100	0.48	0.06	1449	12.61	47636	3000	142907	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.45	------	88802	-0.01	3000	3000	8.52	None
	126.016045	14.16	101	0.36	0.05	1420	11.77	49114	3000	147342	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.54	------	88602	0	3000	3000	8.49	None
	126.016052	14.21	102	0.42	0.05	1305	11.37	47495	3000	142486	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.48	------	88502	-0.08	3000	3000	8.49	None
	126.016113	14.26	103	0.91	0.11	1094	9.49	47648	3000	142944	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.82	------	87802	-0.05	3000	3000	8.49	None
	126.016068	14.31	104	0.54	0.07	1186	9.82	49102	3000	147307	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.3	------	88102	-0.11	3000	3000	8.49	None
	126.016045	14.36	105	0.36	0.05	1050	9.28	46092	3000	138277	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	10.87	------	88202	-0.03	3000	3000	8.51	None
	126.01609	14.41	106	0.73	0.09	1040	9.16	46083	3000	138248	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.43	------	89302	-0.09	3000	3000	8.51	None
	126.016106	14.46	107	0.85	0.11	1476	12.75	47885	3000	143655	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.65	------	89002	-0.1	3000	3000	8.51	None
	126.016098	14.51	108	0.79	0.1	1106	9.63	46704	3000	140113	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.45	------	88302	-0.04	3000	3000	8.51	None
	126.01606	14.56	109	0.48	0.06	1031	8.92	47178	3000	141534	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.64	------	89102	-0.03	3000	3000	8.52	None
	126.01609	14.61	110	0.73	0.09	2187	19.07	47858	3000	143574	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.41	------	89702	-0.11	3000	3000	8.52	None
	126.016113	14.66	111	0.91	0.11	16626	100	61906	3000	185719	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	12.2	------	89802	-0.03	3000	3000	8.52	None
	126.016121	14.72	112	0.97	0.12	53028	100	101071	3000	303214	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	12.98	------	90102	0.01	3000	3000	8.52	None
	126.016121	14.76	113	0.97	0.12	87397	100	139078	2618.131	364123	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	15.9	------	90902	0.15	2618.13	3000	8.52	None
	126.016113	14.79	114	0.91	0.11	98522	100	148982	1848.595	275408	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	20.03	------	89502	-0.09	1848.59	3000	8.52	None
	126.016129	14.82	115	1.03	0.13	105566	100	157444	1694.065	266720	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	21.22	------	90502	-0.19	1694.06	3000	8.52	None
	126.016113	14.85	116	0.91	0.11	106852	100	159311	1611.077	256663	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	22.92	------	89702	-0.19	1611.08	3000	8.52	None
	126.016129	14.87	117	1.03	0.13	107623	100	161487	1581.803	255441	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	23.22	------	90302	-0.05	1581.8	3000	8.52	None
	126.016098	14.9	118	0.79	0.1	106183	100	158646	1568.345	248811	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	23.97	------	90202	-0.16	1568.34	3000	8.52	None
	126.01609	14.93	119	0.73	0.09	99894	100	152429	1604.647	244595	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	22.06	------	90002	-0.11	1604.65	3000	8.51	None
	126.016121	14.96	120	0.97	0.12	97277	100	150278	1654.746	248671	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	21.9	------	89302	-0.21	1654.75	3000	8.51	None
	126.016159	14.98	121	1.27	0.16	94634	100	147434	1694.207	249783	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	21.57	------	90502	-0.16	1694.21	3000	8.51	None
	126.016136	15.01	122	1.09	0.14	88437	100	139639	1737.938	242683	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	20.47	------	89602	-0.06	1737.94	3000	8.51	None
	126.016129	15.05	123	1.03	0.13	87118	100	138805	1835.711	254806	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	19.96	------	90102	-0.07	1835.71	3000	8.51	None
	126.016136	15.08	124	1.09	0.14	81960	100	132530	1856.53	246047	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	19.65	------	90602	-0.03	1856.53	3000	8.51	None
	126.016136	15.11	125	1.09	0.14	76081	100	125787	1938.76	243870	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	18.56	------	90502	-0.17	1938.76	3000	8.52	None
	126.016144	15.14	126	1.15	0.14	74306	100	124623	2030.429	253038	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	17.41	------	90402	-0.15	2030.43	3000	8.52	None
	126.016136	15.18	127	1.09	0.14	70205	100	119908	2082.063	249656	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	17.68	------	89602	-0.04	2082.06	3000	8.52	None
	126.016136	15.22	128	1.09	0.14	66610	100	114626	2159.547	247541	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	16.26	------	90802	-0.08	2159.55	3000	8.52	None
	126.016121	15.25	129	0.97	0.12	62315	100	110409	2259.564	249476	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	16	------	89602	-0.04	2259.56	3000	8.52	None
	126.016144	15.29	130	1.15	0.14	60218	100	108183	2343.205	253494	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	15.46	------	90202	-0.12	2343.21	3000	8.52	None
	126.016151	15.33	131	1.21	0.15	56245	100	103558	2400.582	248600	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	15.4	------	89602	-0.07	2400.58	3000	8.52	None
	126.016083	15.38	132	0.67	0.08	54057	100	101631	2515.88	255691	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	14.49	------	90102	-0.07	2515.88	3000	8.52	None
	126.016129	15.42	133	1.03	0.13	51353	100	100693	2558.385	257611	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	14.01	------	90502	-0.13	2558.39	3000	8.52	None
	126.016113	15.46	134	0.91	0.11	49030	100	97854	2620.433	256419	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	13.62	------	89502	-0.12	2620.43	3000	8.51	None
	126.016121	15.51	135	0.97	0.12	43368	100	89737	2695.223	241861	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	13.71	------	90002	-0.05	2695.22	3000	8.51	None
